rowid,user,ts,ts converted,new ts,,channel,text,agreeableness,conscientiousness,extraversion,openness,adventurer,advocate,architect,campaigner,commander,consul,debater,defender,entertainer,entrepreneur,executive,logician,logistician,mediator,protagonist,virtuoso,anger,fear,joy,sadness,surprise,final_sentiment
3979,U0X443CKZ,12/05/2016 13:10,13/05/2016 10:59,13/05/2016 10:59,21,Data Preparation,finally got alchemy rcurl,0.459169004,0.549421378,0.435255938,0.507797045,0.050775256,0.077886699,0.099238468,0.043027899,0.072116494,0.048537162,0.054823518,0.066791289,0.036898327,0.047013592,0.061843082,0.075441853,0.085101376,0.059210072,0.056600185,0.064694726,0.035155497,0.117593303,0.670516372,0.039700232,0.137034565,0.890060186
3980,U0X443CKZ,12/05/2016 13:11,13/05/2016 10:59,13/05/2016 10:59,21,Data Preparation,chris garces uploaded Happy share alchemy emotion png,0.51360747,0.479665359,0.470560372,0.543431538,0.069189542,0.076953799,0.070830328,0.065608609,0.054722014,0.048439017,0.060387912,0.06269783,0.053454377,0.049200833,0.044584561,0.078164076,0.057708754,0.084921569,0.059452878,0.063683899,0.038285751,0.050973933,0.680715024,0.103619307,0.126406044,0.953579247
3981,U0X443CKZ,12/05/2016 13:11,13/05/2016 10:59,13/05/2016 10:59,21,Data Preparation,code,0.393907568,0.5867614,0.348083938,0.53303454,0.040027951,0.087474923,0.159907557,0.02507087,0.070025531,0.026782577,0.045830524,0.061159644,0.017528743,0.032043223,0.048959587,0.104656788,0.111802204,0.057250856,0.038306369,0.073172649,0.184523582,0.214169398,0.217618436,0.157811999,0.225876525,0.487362742
3982,U0X443CKZ,12/05/2016 13:12,13/05/2016 11:00,13/05/2016 11:00,21,Data Preparation,chris garces uploaded Happy share dataextraction alchemy api call,0.435993144,0.500942569,0.432075382,0.601976807,0.04300734,0.08127567,0.116924378,0.0523875,0.076347315,0.028448073,0.075365431,0.043567653,0.02808221,0.040399482,0.040925819,0.115420643,0.062677068,0.080230404,0.05307002,0.061870994,0.103732981,0.164091468,0.430645943,0.163161814,0.138367742,0.873497844
3983,U0X6CUQ3D,12/05/2016 13:12,13/05/2016 11:01,13/05/2016 11:01,21,Data Preparation,hey chris awesome stuff,0.559576571,0.397459578,0.655996286,0.419571626,0.079980867,0.017864602,0.011756841,0.090890704,0.029115864,0.096413555,0.059815915,0.038931312,0.198072947,0.130353425,0.063450553,0.024153368,0.025621015,0.036701213,0.044241761,0.052636062,0.027504489,0.034800254,0.370561391,0.030282812,0.536851048,0.926133037
3984,U0X443CKZ,12/05/2016 13:13,13/05/2016 11:02,13/05/2016 11:02,21,Data Preparation,calling alchemy apis easy entity extraction sentiment analysis emotion analysis beta keyword extraction concept tagging relation extraction taxonomy classification author extraction language detection text extraction microformats parsing feed detection ed data support,0.284603995,0.495785108,0.30333591,0.748115302,0.013755359,0.067077029,0.246023021,0.020022117,0.063532977,0.003073142,0.073436492,0.011900336,0.003552183,0.013028587,0.011271575,0.28437307,0.043647677,0.077532991,0.01732197,0.050451474,0.615857184,0.124125324,0.047779031,0.12406712,0.088171326,0.703468084
3985,U0X6CUQ3D,12/05/2016 13:14,13/05/2016 11:02,13/05/2016 11:02,21,Data Preparation,woot woot,0.629629366,0.451447741,0.559182023,0.522962286,0.075499232,0.075853566,0.038081539,0.098732073,0.045513166,0.082852456,0.04956747,0.069323876,0.090232936,0.045300561,0.041595262,0.041473835,0.034803372,0.082610586,0.090656418,0.03790365,0.150379688,0.172600955,0.309055865,0.139811456,0.228152066,0.99062866
3986,U0X6CUQ3D,12/05/2016 13:14,13/05/2016 11:03,13/05/2016 11:03,21,Data Preparation,dude excellent stuff,0.592983963,0.319438521,0.769381483,0.646080139,0.02270159,0.019509659,0.01255349,0.229045734,0.067796448,0.056398643,0.147379477,0.010443022,0.122602332,0.07888847,0.036289707,0.027289436,0.006719563,0.042411121,0.105363972,0.014607338,0.296177804,0.163034782,0.233959347,0.135427475,0.171400562,0.985854268
3987,U0X6CUQ3D,12/05/2016 13:15,13/05/2016 11:04,13/05/2016 11:04,21,Data Preparation,let get data,0.343167045,0.472649316,0.279416203,0.588031435,0.078066645,0.057776293,0.115665766,0.018514012,0.021182179,0.008170455,0.037064292,0.044614955,0.014296552,0.028621111,0.016356915,0.202390395,0.089317307,0.101096177,0.010580726,0.156286218,0.276755989,0.274621755,0.190798849,0.131830484,0.125992894,0.222079381
3988,U0X6CUQ3D,12/05/2016 13:15,13/05/2016 11:04,13/05/2016 11:04,21,Data Preparation,put personal insight dashboard,0.583619512,0.445346968,0.53653785,0.719649616,0.02218031,0.126898828,0.094214767,0.113064599,0.094071452,0.024818545,0.083943681,0.024856355,0.02214657,0.0164425,0.018426279,0.084071566,0.018454352,0.113236849,0.126705797,0.016467549,0.280652374,0.142539144,0.245805949,0.127349317,0.203653216,0.7734676
3989,U0X6CUQ3D,12/05/2016 13:43,13/05/2016 11:31,13/05/2016 11:31,21,Data Preparation,got working python alchemy sentiment great either give polarity score aylien still way go interested trying others,0.437506963,0.509805176,0.407432071,0.566720827,0.054506375,0.079891209,0.110303653,0.045061016,0.062016897,0.030548197,0.062214538,0.054333221,0.030645551,0.042311492,0.042177077,0.110655178,0.075016423,0.080145813,0.044917868,0.075255492,0.231768966,0.224075422,0.248979956,0.16736266,0.127813011,0.841890752
3990,U0WEAA087,12/05/2016 23:26,13/05/2016 21:14,13/05/2016 21:14,21,Modelling,nice work hussam,0.47331243,0.450671612,0.514055206,0.577057669,0.054550852,0.058192513,0.066453836,0.0788516,0.067788561,0.041891978,0.090045798,0.041067144,0.055646506,0.063546384,0.047839187,0.088272838,0.046897258,0.077299048,0.059361309,0.062295185,0.15970999,0.234496936,0.213573068,0.132552966,0.259667099,0.977157891
3991,U0WEAA087,12/05/2016 23:26,13/05/2016 21:15,13/05/2016 21:15,21,Modelling,post power bi,0.453927862,0.610692331,0.560000039,0.404031925,0.024976703,0.041325633,0.05936533,0.038647594,0.116626009,0.103075919,0.055518259,0.052468022,0.049067919,0.070487322,0.1480712,0.028260075,0.075371657,0.019672518,0.081186168,0.035879674,0.264421642,0.354745567,0.14617382,0.167229563,0.067429394,0.694364667
3992,U0WEAA087,12/05/2016 23:26,13/05/2016 21:15,13/05/2016 21:15,21,Modelling,installed computer want play around,0.367504862,0.526746106,0.285168653,0.499940213,0.086974111,0.06076959,0.107828114,0.017452898,0.024678852,0.01586334,0.030968007,0.069310925,0.019905952,0.035320646,0.028147534,0.135307015,0.122983655,0.076256104,0.013908467,0.154324792,0.481916159,0.248894393,0.092418522,0.130990446,0.045780491,0.66686368
3993,U0X6CUQ3D,12/05/2016 23:48,13/05/2016 21:36,13/05/2016 21:36,21,Deployment,hahaha yeh thinking infographic put together,0.523733019,0.524898787,0.62639154,0.514958086,0.02431103,0.048930777,0.049730371,0.081023463,0.123554819,0.09062555,0.082347494,0.036476458,0.060400614,0.06138764,0.092106491,0.03314457,0.037072532,0.032611653,0.121568233,0.024708304,0.123251945,0.197758228,0.144230932,0.36340034,0.171358585,0.792406619
3994,U0X6CUQ3D,12/05/2016 23:48,13/05/2016 21:36,13/05/2016 21:36,21,Deployment,already writing report,0.61484431,0.415414103,0.535047229,0.580615465,0.080902991,0.081463523,0.04329114,0.107825028,0.041481772,0.056120914,0.057300104,0.058568818,0.077521622,0.041196345,0.029823633,0.059799443,0.031124494,0.112528183,0.078058727,0.042993263,0.178346515,0.398824275,0.140900388,0.114472166,0.167456716,0.333234519
3995,U0X6CUQ3D,12/05/2016 23:48,13/05/2016 21:36,13/05/2016 21:36,21,Deployment,much content lol,0.592762096,0.498506628,0.609539832,0.404980114,0.062101189,0.039890618,0.024691257,0.07315177,0.049263805,0.134807898,0.045279047,0.06756637,0.123903811,0.076693244,0.083442591,0.022694077,0.04182183,0.03666402,0.079589451,0.038439024,0.092262834,0.138278455,0.165282011,0.212287709,0.391888916,0.764680028
3996,U0X6CUQ3D,12/05/2016 23:48,13/05/2016 21:36,13/05/2016 21:36,21,Deployment,word draft elaborated,0.50677515,0.459030728,0.556046591,0.419205158,0.087215977,0.030390195,0.026850692,0.063244692,0.037528322,0.081867739,0.055878671,0.058574572,0.121898881,0.10770149,0.072332717,0.039979964,0.051752474,0.04525019,0.042475369,0.077058054,0.181656331,0.292921543,0.151933074,0.161654115,0.211834967,0.062607497
3997,U0X6CUQ3D,12/05/2016 23:48,13/05/2016 21:36,13/05/2016 21:36,21,Deployment,need cut back massively,0.318907888,0.416049101,0.540544561,0.538643203,0.044734858,0.017207487,0.042150435,0.05701776,0.058062848,0.02561804,0.139667309,0.018597288,0.061622928,0.150947854,0.062752433,0.101390788,0.045554811,0.041391759,0.023703568,0.109579843,0.236872807,0.461321175,0.033553846,0.253506213,0.014745988,0.169229656
3998,U0WFHMEM8,13/05/2016 0:09,13/05/2016 21:57,13/05/2016 21:57,21,Modelling,thanks mate still need refinement send tonight arrive home laptop,0.541578819,0.501123042,0.587819193,0.375706455,0.069649179,0.030538206,0.023772219,0.058573314,0.043514361,0.121670564,0.04559592,0.066469533,0.127490814,0.099244189,0.094713457,0.02490939,0.051742668,0.031999036,0.055899307,0.054217837,0.163717151,0.332283974,0.243319273,0.202939153,0.057740513,0.606851757
3999,U0WFHMEM8,13/05/2016 0:09,13/05/2016 21:58,13/05/2016 21:58,21,Deployment,pas word team sunglass,0.468360998,0.488932361,0.467574059,0.299326398,0.146634466,0.014711084,0.014067089,0.02194143,0.012320989,0.075422077,0.020980917,0.086110707,0.128433227,0.122810909,0.072120383,0.023954281,0.082341108,0.025050915,0.012885047,0.140215367,0.150646344,0.118600234,0.06392388,0.216214329,0.450615227,0.149614707
4000,U0WEAA087,13/05/2016 0:16,13/05/2016 22:05,13/05/2016 22:05,21,Deployment,yes please man know write much lol,0.59678722,0.412660163,0.744482339,0.497099991,0.027454152,0.018946174,0.01195492,0.141924485,0.067519801,0.116907183,0.08955348,0.02069935,0.155057405,0.097840272,0.073767714,0.015856159,0.013061163,0.025128863,0.107005478,0.017323401,0.09514299,0.602935493,0.086821392,0.156894475,0.058205638,0.676820338
4001,U0X6CUQ3D,13/05/2016 0:17,13/05/2016 22:05,13/05/2016 22:05,21,Deployment,half time think talk bullshit,0.44426103,0.44479135,0.639460208,0.529279681,0.032202757,0.025606705,0.035176555,0.092138731,0.092099633,0.061349877,0.126573226,0.023431986,0.084313602,0.115823654,0.084277824,0.048343407,0.032189092,0.035191489,0.067043747,0.044237714,0.492930681,0.274546921,0.045396902,0.158984616,0.028140873,0.019792855
4002,U0X6CUQ3D,13/05/2016 0:18,13/05/2016 22:06,13/05/2016 22:06,21,Modelling,great stuff hussam need keep fleshing add chris insight well,0.484915924,0.385513025,0.635293161,0.569623155,0.047379554,0.028331762,0.029868326,0.119418959,0.063453751,0.050732249,0.125895608,0.023880185,0.100655472,0.106114488,0.053483691,0.059260343,0.025175319,0.056211719,0.060189399,0.049949169,0.061386786,0.088388264,0.177772433,0.08131595,0.591136575,0.981776297
4003,U0X6CUQ3D,13/05/2016 0:18,13/05/2016 22:07,13/05/2016 22:07,21,Modelling,feedback probably compared team,0.526401876,0.396140176,0.649915312,0.553611845,0.047586459,0.031658909,0.027452791,0.125772642,0.06374314,0.064578367,0.109062824,0.027812505,0.110491874,0.095812218,0.055998653,0.046970998,0.02411741,0.054167555,0.073509404,0.041264249,0.091775052,0.135500044,0.05084651,0.276805639,0.44507277,0.393256336
4004,U0X6CUQ3D,13/05/2016 0:19,13/05/2016 22:07,13/05/2016 22:07,21,Modelling,make personal group relation another individual,0.429113669,0.475471673,0.653548464,0.623401794,0.012717982,0.033321823,0.056948846,0.0942517,0.175347747,0.042627345,0.161081387,0.013844364,0.039159168,0.066925192,0.0728525,0.052315466,0.023660787,0.030610747,0.102599211,0.021735736,0.458830595,0.090309441,0.141091853,0.191892788,0.117875285,0.49809736
4005,U0WFHMEM8,13/05/2016 0:28,13/05/2016 22:16,13/05/2016 22:16,21,Modelling,idea actually chris output make sense data together,0.460480685,0.299015725,0.498448371,0.652634882,0.102902227,0.025360653,0.025904447,0.101383466,0.018586279,0.013251174,0.103557372,0.018468695,0.073831708,0.075414838,0.013535311,0.144332085,0.018864709,0.141302224,0.018196111,0.105108699,0.03351799,0.012287801,0.029333167,0.024412753,0.900448322,0.620949745
4006,U0X6CUQ3D,13/05/2016 0:28,13/05/2016 22:16,13/05/2016 22:16,21,Modelling,excellent stuff getting excited coming together,0.590733684,0.505865707,0.514495913,0.531013478,0.056637327,0.096605331,0.063709928,0.074993304,0.063753917,0.073060203,0.049457084,0.073009793,0.056676433,0.037377352,0.04818223,0.049422959,0.048148984,0.07494156,0.096672034,0.037351562,0.008164249,0.040211145,0.289843261,0.013729621,0.648051739,0.989986718
4007,U0WFHMEM8,13/05/2016 0:38,13/05/2016 22:26,13/05/2016 22:26,21,Modelling,yeah almost,0.447914983,0.307158878,0.776475026,0.562336722,0.019109374,0.004580444,0.005657108,0.155575764,0.048629463,0.041574033,0.192144886,0.004836343,0.164267449,0.202879609,0.051346291,0.022352381,0.005973158,0.018098263,0.039374277,0.02360116,0.17873469,0.240262926,0.263008952,0.160576865,0.157416686,0.404028952
4008,U0X6CUQ3D,13/05/2016 0:39,13/05/2016 22:28,13/05/2016 22:28,21,Modelling,wish api personality insight like us word please could see quality like rude direct polite etc would good,0.526772461,0.410983271,0.696834941,0.566465676,0.028076858,0.027235024,0.025148914,0.136323293,0.090091235,0.071983477,0.125881392,0.020094144,0.100580043,0.092875954,0.066469789,0.035139714,0.018555001,0.038054565,0.097564332,0.025926266,0.577078342,0.035587452,0.025375709,0.174318388,0.187640131,0.473208427
4009,U0X6CUQ3D,13/05/2016 0:39,13/05/2016 22:28,13/05/2016 22:28,21,Modelling,alchemy think meyer briggs personality type test would awesome,0.525531757,0.420112252,0.617763981,0.568246546,0.046029324,0.043195697,0.038622076,0.11553845,0.072835697,0.061202038,0.103305076,0.032453177,0.086804705,0.0776137,0.054721877,0.05477886,0.029016989,0.061265766,0.081460891,0.041155674,0.002700871,0.004925707,0.011145654,0.004394743,0.976832986,0.838972569
4010,U0WEAA087,13/05/2016 0:50,13/05/2016 22:39,13/05/2016 22:39,21,Data Preparation,trying plot spoke matplotlib package python individual share found,0.304763434,0.54194672,0.425557427,0.576605878,0.023705474,0.043798068,0.141225783,0.030951058,0.109260147,0.020078149,0.099800919,0.025952301,0.018339877,0.05913648,0.064741492,0.128999121,0.083682553,0.040006238,0.033884629,0.076437712,0.080783471,0.035501089,0.081497937,0.103858665,0.698358893,0.814711571
4011,U0WEAA087,13/05/2016 0:53,13/05/2016 22:42,13/05/2016 22:42,21,Modelling,shame much time everything quite new requires form learning curve,0.496862985,0.483054575,0.445722496,0.657901279,0.036784126,0.111883147,0.121597672,0.066489357,0.077856265,0.025375206,0.072262457,0.03963157,0.023552051,0.025597015,0.027578469,0.112861137,0.043072677,0.10384458,0.071636272,0.039977997,0.204856515,0.280710161,0.236459985,0.180834591,0.097138703,0.325424016
4012,U0WEAA087,13/05/2016 0:54,13/05/2016 22:42,13/05/2016 22:42,21,Modelling,also suck presentation count feel like work presented report,0.427222807,0.451083528,0.63696817,0.538447265,0.028449012,0.025302187,0.038571184,0.088455344,0.101959681,0.056863313,0.134843182,0.0215113,0.07520257,0.114640375,0.086683623,0.05101096,0.032792277,0.033462515,0.066884202,0.043368271,0.038828798,0.760637462,0.076659575,0.072062202,0.051811934,0.026283976
4013,U0WDYEG6S,13/05/2016 1:34,13/05/2016 23:22,13/05/2016 23:22,21,Data Preparation,guy still wanna check something indigo,0.531814276,0.465954715,0.657686276,0.322486752,0.063732946,0.011704489,0.009109747,0.052168524,0.02836116,0.138593643,0.040603398,0.044516971,0.198418286,0.154431369,0.107869118,0.013042014,0.034648101,0.016756791,0.036439312,0.049604128,0.204492182,0.428323895,0.0336928,0.153882086,0.179609045,0.393685073
4014,U0WDYEG6S,13/05/2016 1:34,13/05/2016 23:22,13/05/2016 23:22,21,Data Preparation,indico,0.434145095,0.527903373,0.465125925,0.390751545,0.080325656,0.03518964,0.045629219,0.035957156,0.041936471,0.066402044,0.046624432,0.072249127,0.073824943,0.095726313,0.086101294,0.050729982,0.093683006,0.039123392,0.032341761,0.104155568,0.190996975,0.228191167,0.206657887,0.16327326,0.210880697,0.563396931
4015,U0X6CUQ3D,13/05/2016 1:34,13/05/2016 23:23,13/05/2016 23:23,21,Data Preparation,want try emotion stuff k free call,0.482793406,0.545855716,0.541127484,0.263980204,0.08414983,0.014594131,0.014433728,0.023495467,0.022643401,0.128639304,0.02323723,0.081999376,0.132012902,0.130561958,0.127225444,0.014812256,0.081098127,0.014976866,0.022895039,0.083224946,0.626192212,0.194793314,0.030962886,0.131003946,0.017047692,0.174690038
4016,U0X6CUQ3D,13/05/2016 1:35,13/05/2016 23:23,13/05/2016 23:23,21,Data Preparation,think sentiment aylien use,0.469034584,0.432996786,0.584816058,0.591779654,0.039539979,0.044359766,0.053536296,0.098759319,0.085936887,0.045762547,0.119189271,0.028508797,0.063469888,0.076599654,0.055229265,0.074251609,0.0344063,0.061524316,0.071206648,0.047719459,0.163800865,0.203636274,0.168275386,0.148254633,0.316032767,0.406735629
4017,U0WDYEG6S,13/05/2016 1:35,13/05/2016 23:23,13/05/2016 23:23,21,Data Preparation,ok use alcemy,0.359774523,0.575193219,0.513133723,0.282129249,0.053635449,0.012665162,0.024721619,0.019016263,0.037981766,0.084320659,0.037118577,0.054882735,0.082404355,0.160848239,0.164588749,0.024159786,0.107127728,0.012377329,0.019458484,0.104693102,0.192981273,0.300187767,0.145283982,0.162514418,0.199032515,0.551272333
4018,U0X6CUQ3D,13/05/2016 1:35,13/05/2016 23:23,13/05/2016 23:23,21,Data Preparation,emotion indico,0.367621968,0.525545531,0.461093154,0.429147272,0.059496697,0.031196652,0.059017492,0.034608866,0.055657783,0.047698396,0.065472683,0.050577647,0.056109708,0.106147745,0.090235315,0.069424856,0.095682252,0.036697985,0.029420709,0.112555215,0.171731308,0.234076366,0.205937073,0.168859422,0.219395876,0.905526578
4019,U0X6CUQ3D,13/05/2016 1:35,13/05/2016 23:23,13/05/2016 23:23,21,Data Preparation,everything else alchemy,0.411555739,0.519877124,0.394723721,0.624126839,0.035173257,0.090411258,0.151229322,0.041978704,0.079455073,0.020911121,0.07021704,0.039800791,0.01847984,0.030910904,0.034977663,0.133646286,0.066574083,0.079899378,0.047501589,0.058833689,0.299972534,0.272592455,0.169267043,0.165930033,0.092237934,0.206788242
4020,U0X6CUQ3D,13/05/2016 1:35,13/05/2016 23:24,13/05/2016 23:24,21,Data Preparation,however final report focusing role sentiment,0.56875253,0.386414963,0.769053962,0.571812306,0.016716038,0.015932596,0.012100033,0.172970441,0.090001688,0.085187561,0.131362655,0.011452811,0.124336159,0.094427278,0.06469582,0.017660696,0.008697854,0.023254543,0.118508808,0.01269502,0.015980368,0.898421645,0.050334569,0.018886779,0.016376622,0.623301089
4021,U0X6CUQ3D,13/05/2016 1:35,13/05/2016 23:24,13/05/2016 23:24,21,Data Preparation,include rest graph source part personal insight dashboard,0.397195925,0.462893889,0.502387709,0.647767903,0.028470743,0.056035138,0.102057488,0.068841705,0.103707586,0.023929792,0.125382247,0.023549044,0.028931067,0.052692509,0.043583624,0.123387283,0.042890164,0.067746361,0.056941132,0.051854116,0.260563731,0.154700935,0.261299372,0.204530239,0.118905708,0.702652156
4022,U0WDYEG6S,13/05/2016 1:36,13/05/2016 23:25,13/05/2016 23:25,21,Data Preparation,emotion also available alcemy rigt,0.481524099,0.482927545,0.465550018,0.492655928,0.081230694,0.056831386,0.059011274,0.055693875,0.046630847,0.051758014,0.057830131,0.065499697,0.064188685,0.066650778,0.053743303,0.073183953,0.068012077,0.070480524,0.044908294,0.08434647,0.094573215,0.230493203,0.313842207,0.127693012,0.233398378,0.911706924
